computeID,SigmaID,Sigma#,DisAxis U,DisAxis V,DisAxis W,DisAngle,Rvec 1,Rvec 2,Rvec 3,BP N1,BP N2,BP N3,planeID,BPFZ A N1,BPFZ A N2,BPFZ A N3,BPFZ B N1,BPFZ B N2,BPFZ B N3,BPFZ Stereo X,BPFZ Stereo Y,A11,A12,A13,A21,A22,A23,A31,A32,A33,B11,B12,B13,B21,B22,B23,B31,B32,B33,numStructsMinimized,minEnergyStructID,minGBenergy,minEnergyStructFname
S85e_fcc_N13_51_135_Al_M99_200714,85e,85,4,3,1,46.0430533,0.3333333,0.25,0.0833333,13,51,135,S85e_fcc_n13_51_135,75,-27,121,-13,-51,-135,0.3147805,-0.5201931,9,3,-2,-507,1241,-420,13,51,135,7,6,-3,-645,1072,639,75,-27,121,4293,854,464,struct_S85e_fcc_N13_51_135_Al_M99_200714.854.out
S85e_fcc_Nn99_17_5_Al_M99_200714,85e,85,4,3,1,46.0430533,0.3333333,0.25,0.0833333,-99,17,5,S85e_fcc_n-99_17_5,85,17,-51,-99,17,5,0.2236135,0.3907013,2,9,9,108,901,-925,-99,17,5,6,3,11,-20,73,-9,-5,-1,3,5904,3743,552,struct_S85e_fcc_Nn99_17_5_Al_M99_200714.3743.out
S85e_fcc_N81_n68_50_Al_M99_211122,85e,85,4,3,1,46.0430533,0.3333333,0.25,0.0833333,81,-68,50,S85e_fcc_n81_-68_50,95,-58,-36,-81,68,-50,0.6878538,0.2885852,10,-5,-23,1814,2363,275,81,-68,50,-2,11,-23,1730,2257,929,95,-58,-36,2871,774,536,struct_S85e_fcc_N81_n68_50_Al_M99_211122.774.out
S85e_fcc_N21_n17_1_Al_M99_200714,85e,85,4,3,1,46.0430533,0.3333333,0.25,0.0833333,21,-17,1,S85e_fcc_n21_-17_1,95,-41,-87,-21,17,-1,0.5328593,0.5660347,6,7,-7,112,153,249,21,-17,1,2,11,-3,1080,111,1127,95,-41,-87,4386,4310,528,struct_S85e_fcc_N21_n17_1_Al_M99_200714.4310.out
S85e_fcc_N57_119_95_Al_M99_200714,85e,85,4,3,1,46.0430533,0.3333333,0.25,0.0833333,57,119,95,S85e_fcc_n57_119_95,95,61,117,-57,-119,-95,0.0277076,-0.3130464,5,0,-3,-21,38,-35,57,119,95,3,3,-4,-35,43,6,95,61,117,3845,1528,492,struct_S85e_fcc_N57_119_95_Al_M99_200714.1528.out
S85e_fcc_N89_153_35_Al_M99_200714,85e,85,4,3,1,46.0430533,0.3333333,0.25,0.0833333,89,153,35,S85e_fcc_n89_153_35,95,129,83,-89,-153,-35,-0.1330918,-0.1477952,3,1,-12,-1871,1173,-370,89,153,35,-3,8,-9,-1825,606,1147,95,129,83,3611,135,526,struct_S85e_fcc_N89_153_35_Al_M99_200714.135.out
S85e_fcc_N84_n17_55_Al_M99_211122,85e,85,4,3,1,46.0430533,0.3333333,0.25,0.0833333,84,-17,55,S85e_fcc_n84_-17_55,100,-19,-3,-84,17,-55,0.4462572,0.0972942,8,-9,-15,75,170,-62,84,-17,55,0,3,-19,37,190,30,100,-19,-3,2893,2333,533,struct_S85e_fcc_N84_n17_55_Al_M99_211122.2333.out
S85e_fcc_Nn116_n17_5_Al_M99_200714,85e,85,4,3,1,46.0430533,0.3333333,0.25,0.0833333,-116,-17,5,S85e_fcc_n-116_-17_5,100,49,-37,-116,-17,5,0.0956916,0.2656206,-2,11,-9,49,-527,-655,-116,-17,5,-6,13,1,-265,-61,-797,-100,-49,37,2872,2102,566,struct_S85e_fcc_Nn116_n17_5_Al_M99_200714.2102.out
S85e_fcc_N23_n34_180_Al_M99_210721,85e,85,4,3,1,46.0430533,0.3333333,0.25,0.0833333,23,-34,180,S85e_fcc_n23_-34_180,105,-116,98,-23,34,-180,0.7148069,-0.4279336,22,-1,-3,282,4029,725,23,-34,180,18,7,-11,590,2919,2823,105,-116,98,1728,311,462,struct_S85e_fcc_N23_n34_180_Al_M99_210721.311.out
S85e_fcc_N79_n17_75_Al_M99_200714,85e,85,4,3,1,46.0430533,0.3333333,0.25,0.0833333,79,-17,75,S85e_fcc_n79_-17_75,105,-31,13,-79,17,-75,0.4962437,0.0004434,6,-3,-7,344,1003,-135,79,-17,75,2,3,-9,240,971,377,105,-31,13,5587,510,516,struct_S85e_fcc_N79_n17_75_Al_M99_200714.510.out
S85e_fcc_N19_17_9_Al_M99_200714,85e,85,4,3,1,46.0430533,0.3333333,0.25,0.0833333,19,17,9,S85e_fcc_n19_17_9,105,71,47,-19,-17,-9,0.0230875,-0.0791639,6,-3,-7,-92,187,-159,19,17,9,2,3,-9,-780,1039,173,105,71,47,4498,3483,521,struct_S85e_fcc_N19_17_9_Al_M99_200714.3483.out
S85e_fcc_N42_119_155_Al_M99_211122,85e,85,4,3,1,46.0430533,0.3333333,0.25,0.0833333,42,119,155,S85e_fcc_n42_119_155,110,25,165,-42,-119,-155,0.1380412,-0.4249143,17,-6,0,186,527,-455,42,119,155,3,0,-2,-10,143,-15,22,5,33,1724,8,492,struct_S85e_fcc_N42_119_155_Al_M99_211122.8.out
S85e_fcc_Nn181_153_95_Al_M99_200714,85e,85,4,3,1,46.0430533,0.3333333,0.25,0.0833333,-181,153,95,S85e_fcc_n-181_153_95,115,-21,-227,-181,153,95,0.2972223,0.8250288,10,5,11,1208,2941,-2435,-181,153,95,14,1,7,-80,3983,-409,-115,21,227,2688,2687,510,struct_S85e_fcc_Nn181_153_95_Al_M99_200714.2687.out
S85e_fcc_Nn183_119_35_Al_M99_211122,85e,85,4,3,1,46.0430533,0.3333333,0.25,0.0833333,-183,119,35,S85e_fcc_n-183_119_35,145,-25,-165,-183,119,35,0.3718423,0.6311017,7,9,6,399,1343,-2480,-183,119,35,9,6,7,-163,500,-219,-29,5,33,3048,183,531,struct_S85e_fcc_Nn183_119_35_Al_M99_211122.183.out
S85e_fcc_Nn199_17_65_Al_M99_200714,85e,85,4,3,1,46.0430533,0.3333333,0.25,0.0833333,-199,17,65,S85e_fcc_n-199_17_65,145,77,-131,-199,17,65,0.0739674,0.4667111,-2,11,-9,-868,-1921,-2155,-199,17,65,-6,13,1,-1780,-641,-2347,-145,-77,131,3237,2182,541,struct_S85e_fcc_Nn199_17_65_Al_M99_200714.2182.out
S85e_fcc_Nn183_n51_35_Al_M99_200714,85e,85,4,3,1,46.0430533,0.3333333,0.25,0.0833333,-183,-51,35,S85e_fcc_n-183_-51_35,145,111,-63,-183,-51,35,-0.0050018,0.2711743,-5,20,3,-853,374,-3915,-183,-51,35,-3,13,16,-2595,2131,-2218,-145,-111,63,3200,2733,544,struct_S85e_fcc_Nn183_n51_35_Al_M99_200714.2733.out
S85e_fcc_Nn189_17_25_Al_M99_211122,85e,85,4,3,1,46.0430533,0.3333333,0.25,0.0833333,-189,17,25,S85e_fcc_n-189_17_25,155,53,-99,-189,17,25,0.1558066,0.3930032,2,9,9,-72,1751,-1735,-189,17,25,6,3,11,-880,2299,-147,-155,-53,99,3354,2831,558,struct_S85e_fcc_Nn189_17_25_Al_M99_211122.2831.out
S85e_fcc_N63_51_275_Al_M99_211122,85e,85,4,3,1,46.0430533,0.3333333,0.25,0.0833333,63,51,275,S85e_fcc_n63_51_275,185,-87,201,-63,-51,-275,0.429943,-0.4244885,22,-11,-3,2872,6239,-1815,63,51,275,18,-1,-17,1680,6763,1381,185,-87,201,2297,702,469,struct_S85e_fcc_N63_51_275_Al_M99_211122.702.out
S85e_fcc_N197_n51_45_Al_M99_200714,85e,85,4,3,1,46.0430533,0.3333333,0.25,0.0833333,197,-51,45,S85e_fcc_n197_-51_45,195,-9,-73,-197,51,-45,0.3634027,0.2958644,3,1,-12,81,357,50,197,-51,45,-3,8,-9,95,282,219,195,-9,-73,3218,2518,569,struct_S85e_fcc_N197_n51_45_Al_M99_200714.2518.out
S85e_fcc_N151_17_195_Al_M99_211122,85e,85,4,3,1,46.0430533,0.3333333,0.25,0.0833333,151,17,195,S85e_fcc_n151_17_195,225,-47,91,-151,-17,-195,0.4169956,-0.1436591,26,-13,-19,2212,7939,-2405,151,17,195,14,7,-31,820,8249,2233,225,-47,91,2593,1872,496,struct_S85e_fcc_N151_17_195_Al_M99_211122.1872.out
S85e_fcc_N253_n119_25_Al_M99_211122,85e,85,4,3,1,46.0430533,0.3333333,0.25,0.0833333,253,-119,25,S85e_fcc_n253_-119_25,235,-37,-149,-253,119,-25,0.4120142,0.4313894,2,-1,-25,200,425,-1,253,-119,25,-10,13,-19,176,397,179,235,-37,-149,6892,5950,552,struct_S85e_fcc_N253_n119_25_Al_M99_211122.5950.out
S85e_fcc_N69_17_13_Al_M99_211122,85e,85,4,3,1,46.0430533,0.3333333,0.25,0.0833333,69,17,13,S85e_fcc_n69_17_13,335,131,-33,-69,-17,-13,0.1384949,0.144445,1,-1,-4,-55,289,-86,69,17,13,-5,8,-19,-445,1306,667,335,131,-33,1920,952,579,struct_S85e_fcc_N69_17_13_Al_M99_211122.952.out
S87d_fcc_N1_n331_203_Al_M99_211122,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,1,-331,203,S87d_fcc_n1_-331_203,-61,371,97,1,-331,203,-0.744613,-0.1722609,-53,-2,-3,1399,-10756,-17545,1,-331,203,-51,-11,10,-4777,4337,-19592,61,-371,-97,3450,956,576,struct_S87d_fcc_N1_n331_203_Al_M99_211122.956.out
S87d_fcc_N21_n107_29_Al_M99_211122,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,21,-107,29,S87d_fcc_n21_-107_29,-27,91,61,21,-107,29,-0.7158048,-0.4482977,-83,-19,-10,1621,-2197,-9280,21,-107,29,-82,-25,1,-1616,4975,-8137,27,-91,-61,1915,1502,575,struct_S87d_fcc_N21_n107_29_Al_M99_211122.1502.out
S87d_fcc_N16_n76_29_Al_M99_200714,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,16,-76,29,S87d_fcc_n16_-76_29,-23,70,38,16,-76,29,-0.7789483,-0.3909472,-45,-11,-4,623,-1241,-3596,16,-76,29,-44,-15,1,-640,1649,-3425,23,-70,-38,3574,3525,562,struct_S87d_fcc_N16_n76_29_Al_M99_200714.3525.out
S87d_fcc_Nn32_152_29_Al_M99_211122,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,-32,152,29,S87d_fcc_n-32_152_29,-17,82,134,32,-152,-29,-0.4274406,-0.6806867,-31,-5,-8,-51,-55,232,-32,152,29,-32,-5,-1,28,-205,129,-17,82,134,2109,1007,573,struct_S87d_fcc_Nn32_152_29_Al_M99_211122.1007.out
S87d_fcc_Nn26_80_29_Al_M99_200714,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,-26,80,29,S87d_fcc_n-26_80_29,-13,32,82,26,-80,-29,-0.3442894,-0.8097052,7,3,-2,-247,151,-638,-26,80,29,6,5,-1,-442,479,-257,-13,32,82,3668,3774,556,struct_S87d_fcc_Nn26_80_29_Al_M99_200714.3774.out
S87d_fcc_Nn15_35_29_Al_M99_200714,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,-15,35,29,S87d_fcc_n-15_35_29,-11,7,143,15,-35,-29,-0.0695014,-0.9213827,7,3,0,-3,7,-10,-15,35,29,20,11,1,-6,11,-1,-11,7,143,4193,164,540,struct_S87d_fcc_Nn15_35_29_Al_M99_200714.164.out
S87d_fcc_Nn37_n107_145_Al_M99_211122,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,-37,-107,145,S87d_fcc_n-37_-107_145,-11,181,-31,-37,-107,145,-0.7094788,0.1608594,-18,13,5,-2420,-2425,-2407,-37,-107,145,-15,2,17,-3139,-652,-2693,11,-181,31,3426,3213,541,struct_S87d_fcc_Nn37_n107_145_Al_M99_211122.3213.out
S87d_fcc_N3_n7_0_Al_M99_200714,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,3,-7,0,S87d_fcc_n3_-7_0,-8,13,17,3,-7,0,-0.6609195,-0.7504568,7,3,-2,7,3,29,3,-7,0,6,5,-1,49,-47,59,8,-13,-17,8873,4931,526,struct_S87d_fcc_N3_n7_0_Al_M99_200714.4931.out
S87d_fcc_Nn2_n34_29_Al_M99_200714,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,-2,-34,29,S87d_fcc_n-2_-34_29,-7,44,4,-2,-34,29,-0.7706138,-0.0454361,-5,2,2,-42,-47,-58,-2,-34,29,-4,-1,4,-60,-4,-61,7,-44,-4,5696,3640,547,struct_S87d_fcc_Nn2_n34_29_Al_M99_200714.3640.out
S87d_fcc_Nn43_n35_145_Al_M99_200714,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,-43,-35,145,S87d_fcc_n-43_-35_145,-7,131,-83,-43,-35,145,-0.6509187,0.4659929,10,25,9,-3940,1837,-725,-43,-35,145,13,14,21,-3913,932,1801,7,-131,83,4011,1896,510,struct_S87d_fcc_Nn43_n35_145_Al_M99_200714.1896.out
S87d_fcc_Nn7_26_0_Al_M99_200714,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,-7,26,0,S87d_fcc_n-7_26_0,-6,17,20,7,-26,0,-0.5859354,-0.6408827,-26,-7,-1,-26,-7,725,-7,26,0,-25,-10,1,217,-494,485,-6,17,20,3438,2669,552,struct_S87d_fcc_Nn7_26_0_Al_M99_200714.2669.out
S87d_fcc_N1_n12_0_Al_M99_200714,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,1,-12,0,S87d_fcc_n1_-12_0,-2,25,26,1,-12,0,-0.500861,-0.5212921,-12,-1,-5,12,1,-29,1,-12,0,-13,0,-1,5,68,-65,2,-25,-26,6267,5151,545,struct_S87d_fcc_N1_n12_0_Al_M99_200714.5151.out
S87d_fcc_Nn2_n5_0_Al_M99_200714,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,-2,-5,0,S87d_fcc_n-2_-5_0,2,4,3,-2,-5,0,-0.3153427,-0.2761822,-5,2,-1,5,-2,-29,-2,-5,0,-5,1,2,-5,19,-22,-2,-4,-3,6990,982,529,struct_S87d_fcc_Nn2_n5_0_Al_M99_200714.982.out
S87d_fcc_Nn25_10_58_Al_M99_211122,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,-25,10,58,S87d_fcc_n-25_10_58,4,37,-52,-25,10,58,-0.4308748,0.7165186,2,5,0,-10,4,-5,-25,10,58,2,4,3,-11,4,2,-4,-37,52,4449,1335,502,struct_S87d_fcc_Nn25_10_58_Al_M99_211122.1335.out
S87d_fcc_N1_17_0_Al_M99_200714,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,1,17,0,S87d_fcc_n1_17_0,4,37,35,-1,-17,0,-0.4398188,-0.4383715,-17,1,-6,-51,3,145,1,17,0,-18,1,1,1,-317,335,4,37,35,5137,2525,560,struct_S87d_fcc_N1_17_0_Al_M99_200714.2525.out
S87d_fcc_Nn14_n64_29_Al_M99_210721,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,-14,-64,29,S87d_fcc_n-14_-64_29,5,68,22,-14,-64,29,-0.5730905,-0.1678321,-5,2,2,-62,-39,-116,-14,-64,29,-4,-1,4,-98,36,-89,-5,-68,-22,4073,3831,566,struct_S87d_fcc_Nn14_n64_29_Al_M99_210721.3831.out
S87d_fcc_Nn17_n28_29_Al_M99_200714,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,-17,-28,29,S87d_fcc_n-17_-28_29,7,43,-4,-17,-28,29,-0.5536838,0.1055508,-11,16,9,-358,-83,-290,-17,-28,29,-7,3,20,-436,56,-161,-7,-43,4,5800,1780,535,struct_S87d_fcc_Nn17_n28_29_Al_M99_200714.1780.out
S87d_fcc_Nn5_89_29_Al_M99_200714,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,-5,89,29,S87d_fcc_n-5_89_29,7,43,83,5,-89,-29,-0.2878663,-0.6205121,-17,1,-6,-563,-523,1508,-5,89,29,-18,1,1,-40,-1501,781,7,43,83,6175,2927,554,struct_S87d_fcc_Nn5_89_29_Al_M99_200714.2927.out
S87d_fcc_Nn20_8_29_Al_M99_200714,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,-20,8,29,S87d_fcc_n-20_8_29,9,18,-30,-20,8,29,-0.2739516,0.6689976,2,5,0,-5,2,-4,-20,8,29,2,4,3,-2,1,0,-3,-6,10,6827,1078,478,struct_S87d_fcc_Nn20_8_29_Al_M99_200714.1078.out
S87d_fcc_Nn17_n115_29_Al_M99_200714,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,-17,-115,29,S87d_fcc_n-17_-115_29,9,105,57,-17,-115,29,-0.5268792,-0.2836762,-17,1,-6,661,-595,-1972,-17,-115,29,-18,1,1,-16,345,-633,-3,-35,-19,5236,3878,561,struct_S87d_fcc_Nn17_n115_29_Al_M99_200714.3878.out
S87d_fcc_Nn10_91_58_Al_M99_211122,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,-10,91,58,S87d_fcc_n-10_91_58,12,24,105,10,-91,-58,-0.1217563,-0.7125887,-29,0,-5,-455,-1732,2639,-10,91,58,-29,-3,4,137,-1031,220,4,8,35,5692,507,561,struct_S87d_fcc_Nn10_91_58_Al_M99_211122.507.out
S87d_fcc_Nn23_n43_29_Al_M99_211122,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,-23,-43,29,S87d_fcc_n-23_-43_29,13,55,5,-23,-43,29,-0.5008186,-0.006407,-13,11,6,-577,-239,-812,-23,-43,29,-10,1,15,-820,245,-563,-13,-55,-5,8965,7742,528,struct_S87d_fcc_Nn23_n43_29_Al_M99_211122.7742.out
S87d_fcc_N5_n2_0_Al_M99_200714,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,5,-2,0,S87d_fcc_n5_-2_0,14,-1,-8,-5,2,0,0.234118,0.3477159,2,5,1,-2,-5,29,5,-2,0,7,10,11,23,-70,49,14,-1,-8,9880,9575,504,struct_S87d_fcc_N5_n2_0_Al_M99_200714.9575.out
S87d_fcc_Nn26_n7_29_Al_M99_200714,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,-26,-7,29,S87d_fcc_n-26_-7_29,15,30,-21,-26,-7,29,-0.3481777,0.38818,2,5,3,-83,68,-58,-26,-7,29,3,2,5,-32,23,10,-5,-10,7,7117,6295,477,struct_S87d_fcc_Nn26_n7_29_Al_M99_200714.6295.out
S87d_fcc_Nn4_19_58_Al_M99_210721,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,-4,19,58,S87d_fcc_n-4_19_58,16,-26,53,4,-19,-58,0.4166149,-0.7168934,-5,2,-1,-45,-98,29,-4,19,58,-5,1,2,-35,-99,-38,16,-26,53,4351,2566,506,struct_S87d_fcc_Nn4_19_58_Al_M99_210721.2566.out
S87d_fcc_N17_n1_0_Al_M99_200714,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,17,-1,0,S87d_fcc_n17_-1_0,16,3,-5,-17,1,0,0.1103371,0.2186621,1,17,2,-1,-17,145,17,-1,0,2,11,13,47,-109,85,16,3,-5,5149,3391,552,struct_S87d_fcc_N17_n1_0_Al_M99_200714.3391.out
S87d_fcc_N7_32_29_Al_M99_200714,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,7,32,29,S87d_fcc_n7_32_29,17,5,40,-7,-32,-29,0.0316391,-0.5627662,-5,2,-1,-15,-23,29,7,32,29,-5,1,2,-5,-39,7,17,5,40,5926,4568,525,struct_S87d_fcc_N7_32_29_Al_M99_200714.4568.out
S87d_fcc_Nn19_n4_0_Al_M99_200714,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,-19,-4,0,S87d_fcc_n-19_-4_0,18,7,-2,-19,-4,0,0.0171446,0.1174049,-4,19,1,-4,19,-377,-19,-4,0,-1,4,5,-43,88,-79,-18,-7,2,5320,4767,552,struct_S87d_fcc_Nn19_n4_0_Al_M99_200714.4767.out
S87d_fcc_N10_n4_29_Al_M99_200714,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,10,-4,29,S87d_fcc_n10_-4_29,19,-20,14,-10,4,-29,0.6120737,-0.2989206,7,3,-2,-79,223,58,10,-4,29,6,5,-1,-50,103,215,19,-20,14,7032,2382,480,struct_S87d_fcc_N10_n4_29_Al_M99_200714.2382.out
S87d_fcc_Nn8_9_0_Al_M99_200714,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,-8,9,0,S87d_fcc_n-8_9_0,22,-14,-25,-8,9,0,0.4538188,0.5627217,9,8,1,9,8,-145,-8,9,0,9,7,4,-119,313,-280,-22,14,25,6805,1736,510,struct_S87d_fcc_Nn8_9_0_Al_M99_200714.1736.out
S87d_fcc_N13_47_29_Al_M99_211122,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,13,47,29,S87d_fcc_n13_47_29,23,17,49,-13,-47,-29,-0.0723726,-0.4956032,-5,2,-1,-35,-44,87,13,47,29,-5,1,2,-5,-97,36,23,17,49,9254,8018,528,struct_S87d_fcc_N13_47_29_Al_M99_211122.8018.out
S87d_fcc_N9_8_0_Al_M99_200714,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,9,8,0,S87d_fcc_n9_8_0,26,23,10,-9,-8,0,-0.1554607,-0.0802255,-8,9,1,8,-9,145,9,8,0,-7,4,9,167,-304,265,26,23,10,6811,7695,515,struct_S87d_fcc_N9_8_0_Al_M99_200714.7695.out
S87d_fcc_N19_n25_29_Al_M99_200714,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,19,-25,29,S87d_fcc_n19_-25_29,27,-33,-3,-19,25,-29,0.7576792,0.0834658,5,-2,-5,61,80,29,19,-25,29,1,1,-2,23,17,20,9,-11,-1,8542,7666,481,struct_S87d_fcc_N19_n25_29_Al_M99_200714.7666.out
S87d_fcc_Nn41_n1_29_Al_M99_211122,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,-41,-1,29,S87d_fcc_n-41_-1_29,29,29,-29,-41,-1,29,-0.1808784,0.4003221,2,5,3,-148,181,-203,-41,-1,29,3,2,5,-7,8,1,-1,-1,1,6834,588,450,struct_S87d_fcc_Nn41_n1_29_Al_M99_211122.588.out
S87d_fcc_N22_26_29_Al_M99_211122,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,22,26,29,S87d_fcc_n22_26_29,31,4,32,-22,-26,-29,0.1084325,-0.3533519,-13,11,0,-11,-13,20,22,26,29,-12,5,11,-4,-25,7,31,4,32,5751,2318,476,struct_S87d_fcc_N22_26_29_Al_M99_211122.2318.out
S87d_fcc_Nn11_n13_0_Al_M99_200714,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,-11,-13,0,S87d_fcc_n-11_-13_0,32,35,19,-11,-13,0,-0.2029657,-0.137085,-13,11,6,-39,33,-145,-11,-13,0,-10,1,15,-253,335,-191,-32,-35,-19,5163,4894,526,struct_S87d_fcc_Nn11_n13_0_Al_M99_200714.4894.out
S87d_fcc_N27_n5_29_Al_M99_210721,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,27,-5,29,S87d_fcc_n27_-5_29,35,-17,9,-27,5,-29,0.4431897,-0.0844869,5,-2,-5,83,280,-29,27,-5,29,1,1,-2,25,79,52,35,-17,9,5328,3609,489,struct_S87d_fcc_N27_n5_29_Al_M99_210721.3609.out
S87d_fcc_Nn53_56_29_Al_M99_200714,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,-53,56,29,S87d_fcc_n-53_56_29,39,-9,-72,-53,56,29,0.2250323,0.7197226,9,8,1,-88,157,-464,-53,56,29,9,7,4,-78,134,-59,-13,3,24,3668,1285,519,struct_S87d_fcc_Nn53_56_29_Al_M99_200714.1285.out
S87d_fcc_Nn13_127_145_Al_M99_211122,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,-13,127,145,S87d_fcc_n-13_127_145,39,-9,189,13,-127,-145,0.0946073,-0.7332615,7,3,-2,-689,989,-928,-13,127,145,6,5,-1,-312,391,83,13,-3,63,3397,1287,541,struct_S87d_fcc_Nn13_127_145_Al_M99_211122.1287.out
S87d_fcc_Nn50_n67_29_Al_M99_200714,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,-50,-67,29,S87d_fcc_n-50_-67_29,39,78,15,-50,-67,29,-0.3600635,-0.0396645,-8,9,7,-365,59,-493,-50,-67,29,-5,0,13,-169,97,-65,-13,-26,-5,3488,1222,529,struct_S87d_fcc_Nn50_n67_29_Al_M99_200714.1222.out
S87d_fcc_N13_n11_87_Al_M99_211122,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,13,-11,87,S87d_fcc_n13_-11_87,41,-63,47,-13,11,-87,0.6887188,-0.417794,1,17,2,-1501,61,232,13,-11,87,2,11,13,-1336,-439,577,41,-63,47,2343,2126,514,struct_S87d_fcc_N13_n11_87_Al_M99_211122.2126.out
S87d_fcc_N40_n16_29_Al_M99_210721,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,40,-16,29,S87d_fcc_n40_-16_29,47,-22,-2,-40,16,-29,0.4508732,0.0754129,2,5,0,-5,2,8,40,-16,29,2,4,3,-2,-5,8,47,-22,-2,5205,4888,497,struct_S87d_fcc_N40_n16_29_Al_M99_210721.4888.out
S87d_fcc_N7_3_29_Al_M99_210721,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,7,3,29,S87d_fcc_n7_3_29,49,-47,59,-7,-3,-29,0.5043349,-0.4441625,7,3,-2,-3,7,0,7,3,29,6,5,-1,-8,13,17,49,-47,59,6449,5709,487,struct_S87d_fcc_N7_3_29_Al_M99_210721.5709.out
S87d_fcc_Nn65_26_29_Al_M99_200714,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,-65,26,29,S87d_fcc_n-65_26_29,51,15,-54,-65,26,29,0.0520533,0.4989396,17,28,13,-79,223,-377,-65,26,29,7,5,8,-65,131,-25,-17,-5,18,4022,2808,517,struct_S87d_fcc_Nn65_26_29_Al_M99_200714.2808.out
S87d_fcc_N43_35_29_Al_M99_211122,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,43,35,29,S87d_fcc_n43_35_29,51,15,33,-43,-35,-29,0.0528741,-0.2168342,-8,9,1,-226,-275,667,43,35,29,-7,4,9,1,-230,103,17,5,11,7560,4054,477,struct_S87d_fcc_N43_35_29_Al_M99_211122.4054.out
S87d_fcc_Nn125_n37_203_Al_M99_211122,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,-125,-37,203,S87d_fcc_n-125_-37_203,51,189,-141,-125,-37,203,-0.4476474,0.4533787,5,27,8,-5777,2015,-3190,-125,-37,203,8,15,23,-2154,767,249,-17,-63,47,2775,280,494,struct_S87d_fcc_Nn125_n37_203_Al_M99_211122.280.out
S87d_fcc_Nn65_n61_29_Al_M99_200714,87d,87,7,3,1,48.6299601,0.4117647,0.1764706,0.0588235,-65,-61,29,S87d_fcc_n-65_-61_29,53,77,7,-65,-61,29,-0.2883787,0.0193646,-11,16,9,-1013,266,-1711,-65,-61,29,-7,3,20,-1519,1109,-698,-53,-77,-7,6086,748,520,struct_S87d_fcc_Nn65_n61_29_Al_M99_200714.748.out
